# warthog xy Energy graph 
# this file is formatted as follows: [header data] [node data] [edge data] 
# header format: nodes [number of nodes] edges [number of edges]  
# node data format: v [id] [x] [y] [elevation] 
# edge data format: e [from_node_id] [to_node_id] [length] [1000 - height_gain] [popularity] [street_width] [100*random] 
# 
# 32bit integer values are used throughout. 
# Identifiers are all zero indexed. 
# 
nodes 16516 edges 33111 objectives 2 
e 9422 7344 255 1000 
e 9422 6375 39 1000 
e 9423 4372 3 1000 
e 9424 3494 7 1000 
e 9425 8993 53 976 
e 9425 9424 10 995 
e 9426 11568 5 1000 
e 9426 2011 63 1000 
e 9426 13436 59 1000 
e 9427 884 55 1000 
e 9428 9307 45 1000 
e 9428 13819 11 1000 
e 9429 13244 47 983 
e 9429 2464 9 1000 
e 9430 7247 14 1000 
e 9430 4738 180 972 
e 9430 9431 73 1000 
e 9431 9430 73 999 
e 9432 9432 52 1000 
e 9432 9432 52 1000 
e 9432 67 22 996 
e 9433 9435 13 998 
e 9434 8255 19 982 
e 9434 14799 22 1000 
e 9434 7764 68 1000 
e 9435 9433 13 1000 
e 9435 9434 33 999 
e 9436 2943 51 955 
e 9436 2948 168 1000 
e 9437 14318 63 1000 
e 9438 2938 111 954 
e 9439 2939 13 1000 
e 9440 2939 4 999 
e 9440 9441 22 1000 
e 9441 9440 22 992 
e 9442 2935 147 1000 
e 9443 2927 26 991 
e 9444 2879 59 1000 
e 9445 8965 142 987 
e 9445 9446 24 994 
e 9446 9445 24 1000 
e 9446 14765 184 990 
e 9447 14220 104 997 
e 9447 9721 214 980 
e 9448 14880 31 996 
e 9449 10553 19 1000 
e 9450 10553 12 1000 
e 9450 2315 49 988 
e 9450 11410 158 1000 
e 9451 10487 12 999 
e 9451 10503 290 990 
e 9451 12127 221 1000 
e 9451 9452 8 1000 
e 9452 11214 31 997 
e 9452 9451 8 1000 
e 9453 3476 16 1000 
e 9453 8866 125 989 
e 9453 3732 24 995 
e 9454 2129 19 1000 
e 9454 9455 43 1000 
e 9455 2129 32 1000 
e 9455 2120 126 1000 
e 9455 9454 43 999 
e 9456 13647 33 1000 
e 9456 11638 25 996 
e 9456 13649 54 1000 
e 9457 11491 55 998 
e 9457 5186 72 989 
e 9457 11637 142 970 
e 9458 9598 15 994 
e 9458 8600 10 1000 
e 9459 4703 153 1000 
e 9460 9535 113 1000 
e 9461 5102 84 1000 
e 9461 9463 6 1000 
e 9462 9373 96 945 
e 9462 12155 6 1000 
e 9463 5208 14 1000 
e 9464 15710 146 994 
e 9464 9463 69 947 
e 9465 9467 97 1000 
e 9466 6520 86 975 
e 9467 6514 42 1000 
e 9467 9465 97 924 
e 9467 6519 96 966 
e 9468 9469 22 1000 
e 9468 2565 77 971 
e 9469 6577 13 1000 
e 9469 6578 36 1000 
e 9470 2067 167 875 
e 9471 2068 118 910 
e 9472 9473 134 888 
e 9473 9472 134 1000 
e 9473 7886 54 1000 
e 9473 14113 36 1000 
e 9474 10185 73 943 
e 9474 2061 10 1000 
e 9475 2045 113 1000 
e 9476 9477 31 972 
e 9476 1797 10 1000 
e 9476 1758 15 1000 
e 9477 9476 31 1000 
e 9478 1838 101 1000 
e 9479 1846 61 982 
e 9480 1847 43 997 
e 9481 9483 29 1000 
e 9482 7798 44 1000 
e 9483 10706 8 997 
e 9483 9481 29 981 
e 9484 9485 19 1000 
e 9485 9997 30 1000 
e 9485 9486 28 1000 
e 9485 9484 19 999 
e 9486 1832 20 1000 
e 9486 9487 72 1000 
e 9486 9485 28 1000 
e 9487 9486 72 994 
e 9488 7766 42 965 
e 9489 9490 17 999 
e 9489 9490 98 999 
e 9490 9489 98 1000 
e 9491 9492 34 1000 
e 9491 9882 99 989 
e 9492 9491 34 1000 
e 9493 9495 39 996 
e 9493 13416 21 998 
e 9494 13415 15 999 
e 9494 9495 34 998 
e 9494 2008 46 1000 
e 9495 9494 34 1000 
e 9496 12386 11 1000 
e 9496 10370 21 999 
e 9497 13476 18 1000 
e 9497 118 9 1000 
e 9497 9498 43 990 
e 9498 9497 43 1000 
e 9499 3907 133 892 
e 9499 11802 30 1000 
e 9500 2817 45 960 
e 9501 4198 41 1000 
e 9502 2827 74 1000 
e 9503 7734 32 999 
e 9503 5356 10 1000 
e 9504 14379 3 1000 
e 9504 15489 10 1000 
e 9505 7734 146 1000 
e 9506 14379 107 992 
e 9506 4863 42 1000 
e 9507 10226 14 999 
e 9507 5361 7 998 
e 9508 5364 6 999 
e 9508 10227 28 1000 
e 9509 4865 15 997 
e 9509 7736 52 993 
e 9510 11021 27 1000 
e 9510 5364 70 1000 
e 9511 4860 56 1000 
e 9512 5358 27 1000 
e 9513 9514 7 1000 
e 9513 7738 35 1000 
e 9514 9513 7 1000 
e 9514 9515 29 997 
e 9515 7743 13 1000 
e 9515 10589 7 999 
e 9515 9514 29 1000 
e 9516 7743 7 1000 
e 9517 7744 11 1000 
e 9517 9518 61 1000 
e 9518 9519 8 999 
e 9518 204 20 1000 
e 9518 9517 61 998 
e 9519 9518 8 1000 
e 9519 10078 32 1000 
e 9520 9524 69 997 
e 9521 9522 22 1000 
e 9521 7744 22 1000 
e 9521 7741 48 1000 
e 9522 9521 22 999 
e 9523 9524 47 995 
e 9524 9523 47 1000 
e 9524 9520 69 1000 
e 9524 205 41 1000 
e 9525 8179 63 1000 
e 9525 207 111 996 
e 9525 8180 64 999 
e 9526 9527 64 1000 
e 9527 10106 40 1000 
e 9527 7272 175 997 
e 9527 9526 64 996 
e 9528 10628 40 915 
e 9529 9530 46 1000 
e 9529 11829 126 1000 
e 9530 9529 46 996 
e 9531 4658 101 1000 
e 9532 9534 79 975 
e 9533 1848 131 965 
e 9533 1847 44 1000 
e 9534 4695 56 1000 
e 9534 1843 208 1000 
e 9534 9532 79 1000 
e 9535 9536 129 961 
e 9535 1994 104 1000 
e 9536 9535 129 1000 
e 9537 10419 10 1000 
e 9538 5153 25 1000 
e 9538 14968 87 1000 
e 9538 2213 79 945 
e 9539 9540 88 1000 
e 9540 13358 313 1000 
e 9540 4329 23 983 
e 9540 9539 88 988 
e 9541 4534 153 1000 
e 9542 3506 18 1000 
e 9542 9547 66 1000 
e 9543 11622 156 888 
e 9543 3499 8 1000 
e 9543 11620 34 1000 
e 9543 15514 56 1000 
e 9544 16377 39 977 
e 9544 9546 8 1000 
e 9545 3501 12 1000 
e 9545 3509 85 975 
e 9546 2752 132 1000 
e 9546 9548 16 995 
e 9547 3506 52 978 
e 9547 5533 34 1000 
e 9548 4792 7 1000 
e 9548 3501 12 987 
e 9549 3505 22 988 
e 9549 5517 74 1000 
e 9549 13935 76 1000 
e 9549 11621 33 993 
e 9550 7207 28 994 
e 9551 5798 177 971 
e 9551 7205 26 1000 
e 9552 9553 25 996 
e 9552 13191 51 990 
e 9553 13264 51 941 
e 9553 9552 5 1000 
e 9554 4012 86 994 
e 9554 9555 14 1000 
e 9555 9554 14 1000 
e 9555 9556 45 999 
e 9555 9557 100 996 
e 9556 9555 45 1000 
e 9557 9555 100 1000 
e 9558 14416 10 1000 
e 9558 15361 35 1000 
e 9559 14384 5 1000 
e 9559 15361 13 995 
e 9559 867 6 996 
e 9559 15360 13 984 
e 9560 9561 182 1000 
e 9561 11719 82 1000 
e 9561 9560 182 944 
e 9562 15806 262 934 
e 9563 8410 45 1000 
e 9563 13500 32 997 
e 9564 13603 152 994 
e 9564 13793 167 993 
e 9565 10695 453 708 
e 9566 13790 5 999 
e 9566 11766 12 1000 
e 9567 10699 30 1000 
e 9567 13500 61 999 
e 9568 7973 68 999 
e 9569 4796 425 1000 
e 9570 3092 625 952 
e 9570 6619 10 1000 
e 9571 13196 128 1000 
e 9571 9570 18 994 
e 9572 49 28 999 
e 9572 9573 67 1000 
e 9572 57 116 1000 
e 9573 9572 67 947 
e 9574 48 48 1000 
e 9574 14976 55 978 
e 9574 9575 122 1000 
e 9575 9574 122 964 
e 9576 11357 51 1000 
e 9576 505 24 997 
e 9577 507 4 1000 
e 9577 11356 16 994 
e 9578 4003 7 1000 
e 9578 9579 89 1000 
e 9579 9580 46 1000 
e 9579 3856 69 1000 
e 9579 9578 89 973 
e 9580 4386 46 1000 
e 9580 9579 46 988 
e 9580 9581 118 1000 
e 9581 9580 118 951 
e 9582 9585 17 991 
e 9582 5735 97 985 
e 9582 4958 68 1000 
e 9583 9584 55 1000 
e 9584 9583 55 980 
e 9584 4957 58 989 
e 9585 10638 16 992 
e 9585 9582 17 1000 
e 9585 10529 63 995 
e 9586 6186 155 978 
e 9587 6188 75 992 
e 9587 6250 34 998 
e 9588 6190 42 995 
e 9589 12361 20 999 
e 9589 12376 82 1000 
e 9590 15460 119 1000 
e 9590 10125 140 966 
e 9591 11318 20 1000 
e 9591 12384 238 966 
e 9591 12522 50 995 
e 9593 9594 23 1000 
e 9594 9181 17 1000 
e 9594 11273 9 1000 
e 9595 9593 9 1000 
e 9595 11318 85 982 
e 9596 11912 116 975 
e 9597 9603 71 990 
e 9598 9603 20 1000 
e 9598 9707 51 973 
e 9599 2853 136 1000 
e 9600 4647 16 1000 
e 9600 4556 144 965 
e 9601 9602 35 996 
e 9601 11912 49 1000 
e 9602 9601 35 1000 
e 9602 3744 26 1000 
e 9603 12197 52 980 
e 9603 9597 71 1000 
e 9603 9598 20 992 
e 9604 9605 46 1000 
e 9605 13087 12 997 
e 9605 9607 75 1000 
e 9605 9604 46 999 
e 9606 13088 23 1000 
e 9606 10626 54 994 
e 9607 9605 75 996 
e 9609 9976 82 1000 
e 9609 9608 139 1000 
e 9610 168 193 981 
e 9610 2719 144 1000 
e 9610 2101 92 1000 
e 9611 165 5 999 
e 9611 1129 116 1000 
e 9612 14502 6 998 
e 9612 14505 16 999 
e 9612 3547 65 1000 
e 9613 8241 37 1000 
e 9613 9614 44 988 
e 9613 3863 41 975 
e 9614 9615 12 1000 
e 9614 9613 44 1000 
e 9614 8241 52 1000 
e 9615 9616 15 999 
e 9615 9616 98 999 
e 9615 9614 12 1000 
e 9616 9615 15 1000 
e 9616 9615 98 1000 
e 9616 10748 16 1000 
e 9617 9618 56 1000 
e 9618 16072 9 1000 
e 9618 9617 56 974 
e 9618 10229 51 998 
e 9619 10394 175 985 
e 9619 10394 171 985 
e 9620 14554 114 1000 
e 9620 8460 138 1000 
e 9620 10488 17 1000 
e 9621 9619 12 1000 
e 9621 13443 58 1000 
e 9622 8137 209 794 
e 9623 9624 29 999 
e 9623 16233 21 1000 
e 9624 14171 7 1000 
e 9624 2622 73 1000 
e 9625 11231 129 996 
e 9625 11566 39 997 
e 9626 16473 6 1000 
e 9626 13757 64 995 
e 9627 237 19 1000 
e 9627 245 178 969 
e 9627 9629 15 999 
e 9628 9629 13 995 
e 9628 9162 314 959 
e 9628 237 10 1000 
e 9629 9628 13 1000 
e 9630 8100 47 1000 
e 9631 9632 24 979 
e 9632 9631 24 1000 
e 9632 7810 26 1000 
e 9633 8307 31 1000 
e 9633 15021 214 908 
e 9635 9169 91 1000 
e 9636 2763 11 1000 
e 9636 8635 29 979 
e 9636 2762 17 997 
e 9637 9638 6 999 
e 9637 2756 16 1000 
e 9637 2757 68 997 
e 9638 9637 6 1000 
e 9638 9639 45 993 
e 9639 9638 45 1000 
e 9640 10882 9 998 
e 9640 9777 22 994 
e 9640 10770 99 1000 
e 9641 8635 151 1000 
e 9641 8640 91 978 
e 9642 9643 55 931 
e 9642 2764 64 989 
e 9643 9642 55 1000 
e 9644 9377 424 1000 
e 9644 10809 39 1000 
e 9644 2785 379 768 
e 9645 2775 16 1000 
e 9645 2785 144 1000 
e 9646 14297 69 997 
e 9646 12185 67 989 
e 9647 3302 73 1000 
e 9647 3301 130 981 
e 9648 13995 52 984 
e 9648 13997 67 975 
e 9648 9650 127 981 
e 9648 9684 9 998 
e 9649 9651 39 1000 
e 9650 9651 56 1000 
e 9650 9648 127 1000 
e 9651 9650 56 982 
e 9651 9691 60 947 
e 9651 9649 39 1000 
e 9652 9785 20 994 
e 9653 9654 62 1000 
e 9654 9653 62 980 
e 9654 9653 46 980 
e 9655 9656 43 1000 
e 9656 9655 43 986 
e 9656 9657 62 1000 
e 9657 14145 15 993 
e 9657 9656 62 971 
e 9658 7276 30 985 
e 9658 8922 23 1000 
e 9658 7278 60 1000 
e 9659 9660 243 909 
e 9659 9952 130 1000 
e 9660 9659 243 1000 
e 9660 9661 24 981 
e 9660 9940 158 1000 
e 9661 9660 24 1000 
e 9661 846 23 1000 
e 9661 6833 508 980 
e 9662 9663 80 983 
e 9662 7355 117 991 
e 9663 3746 40 996 
e 9663 16024 111 995 
e 9663 16024 201 995 
e 9663 9662 80 1000 
e 9664 3941 60 972 
e 9666 4759 28 1000 
e 9666 15849 18 995 
e 9667 4759 21 996 
e 9667 3397 78 1000 
e 9667 9666 28 995 
e 9668 15849 50 1000 
e 9669 9666 50 1000 
e 9670 7135 15 1000 
e 9670 8644 167 933 
e 9671 2966 109 1000 
e 9672 10849 30 996 
e 9672 2967 115 1000 
e 9673 16067 4 1000 
e 9674 16067 7 1000 
e 9674 16064 13 994 
e 9674 7723 8 997 
e 9675 947 5 1000 
e 9675 14138 102 989 
e 9675 10973 12 1000 
e 9676 888 13 1000 
e 9676 16504 29 998 
e 9677 481 44 989 
e 9677 16506 39 990 
e 9678 957 14 999 
e 9678 5080 45 1000 
e 9679 945 22 997 
e 9680 896 5 999 
e 9681 2013 29 1000 
e 9681 3907 33 1000 
e 9682 4307 13 985 
e 9682 9683 21 1000 
e 9683 2748 21 1000 
e 9683 4309 77 995 
e 9684 5048 243 935 
e 9684 14002 177 1000 
e 9684 9648 9 1000 
e 9684 14001 33 989 
e 9685 3029 16 980 
e 9685 10319 165 1000 
e 9686 8053 16 979 
e 9686 3028 42 1000 
e 9687 9688 35 1000 
e 9687 9689 80 988 
e 9688 9687 35 987 
e 9688 12400 9 998 
e 9689 9690 33 994 
e 9689 9690 103 994 
e 9690 3602 29 1000 
e 9690 9689 104 1000 
e 9691 9651 60 1000 
e 9691 8053 341 1000 
e 9692 15120 105 1000 
e 9693 14352 46 1000 
e 9693 16230 42 992 
e 9694 7714 47 1000 
e 9694 6808 42 979 
e 9695 5095 452 1000 
e 9695 5685 94 967 
e 9696 6997 12 968 
e 9696 10822 57 1000 
e 9697 2977 63 948 
e 9698 10302 91 952 
e 9699 10302 6 1000 
e 9699 10303 205 1000 
e 9699 2977 63 956 
e 9700 10304 56 967 
e 9700 5295 115 1000 
e 9701 3151 256 1000 
e 9702 3043 30 1000 
e 9702 3151 118 997 
e 9703 15189 65 1000 
e 9704 3147 79 1000 
e 9705 14396 13 1000 
e 9705 9706 25 1000 
e 9706 9705 25 979 
e 9707 9598 51 1000 
e 9708 15303 4 999 
e 9708 8158 5 1000 
e 9708 8159 179 1000 
e 9709 9711 121 1000 
e 9710 16470 45 1000 
e 9711 12437 40 1000 
e 9711 13052 62 1000 
e 9711 9709 121 1000 
e 9712 14526 39 1000 
e 9713 14654 160 982 
e 9714 9715 66 1000 
e 9715 2573 49 992 
e 9715 8800 44 987 
e 9716 9298 83 993 
e 9716 9717 64 996 
e 9717 9716 64 1000 
e 9718 9719 29 1000 
e 9719 9718 29 997 
e 9719 9720 13 996 
e 9719 9734 24 999 
e 9720 9719 13 1000 
e 9720 9721 28 987 
e 9721 9720 28 1000 
e 9721 5086 103 1000 
e 9722 12972 34 1000 
e 9723 12368 6 1000 
e 9724 6009 19 1000 
e 9724 10852 8 1000 
e 9724 10851 10 1000 
e 9724 142 384 894 
e 9725 8219 60 980 
e 9725 7071 101 971 
e 9726 3270 166 972 
e 9726 3286 27 996 
e 9727 2848 53 995 
e 9727 2847 62 1000 
e 9728 14316 26 1000 
e 9728 6615 25 978 
e 9728 9729 76 1000 
e 9729 16427 5 998 
e 9729 9728 76 937 
e 9729 15561 307 1000 
e 9730 15561 53 977 
e 9730 9733 91 1000 
e 9731 16427 3 1000 
e 9732 16427 454 860 
e 9733 9730 91 946 
e 9733 2290 13 1000 
e 9734 9719 24 1000 
e 9735 4227 12 999 
e 9735 1049 29 1000 
e 9736 9735 37 1000 
e 9736 4347 73 1000 
e 9737 9738 191 975 
e 9737 2410 85 989 
e 9738 9737 191 1000 
e 9739 6479 119 994 
e 9739 6474 22 990 
e 9739 6478 523 994 
e 9740 5078 6 1000 
e 9740 9741 27 999 
e 9740 5079 30 989 
e 9741 9740 27 1000 
e 9742 9743 111 973 
e 9743 1509 31 1000 
e 9743 12240 29 992 
e 9743 9742 111 1000 
e 9744 1509 154 984 
e 9745 5984 124 973 
e 9746 10409 39 1000 
e 9747 8707 294 1000 
e 9748 9747 14 1000 
e 9748 8707 296 1000 
e 9749 10576 17 1000 
e 9749 14030 77 944 
e 9749 8629 34 1000 
e 9750 10799 38 991 
e 9750 14030 40 1000 
e 9751 13781 323 1000 
e 9752 4513 8 1000 
e 9753 8620 192 943 
e 9754 8626 3 1000 
e 9755 8625 52 989 
e 9755 6003 10 1000 
e 9755 9786 59 1000 
e 9756 9757 64 975 
e 9757 4512 46 1000 
e 9757 8628 42 994 
e 9757 9756 64 1000 
e 9758 8482 36 988 
e 9759 880 7 1000 
e 9759 879 74 937 
e 9760 9108 17 986 
e 9761 8799 57 986 
e 9762 9764 35 1000 
e 9763 10917 14 1000 
e 9763 9764 40 999 
e 9764 9763 40 1000 
e 9764 9766 20 1000 
e 9764 9762 35 991 
e 9765 13850 4 999 
e 9765 10520 8 1000 
e 9765 10527 34 1000 
e 9766 9764 20 993 
e 9766 13848 36 1000 
e 9766 13851 11 1000 
e 9767 13851 3 1000 
e 9767 7803 54 972 
e 9768 7869 142 958 
e 9769 2280 159 941 
e 9770 10548 11 1000 
e 9770 3088 14 997 
e 9771 1031 12 992 
e 9771 12099 16 1000 
e 9772 9773 34 1000 
e 9772 8124 33 1000 
e 9773 1800 37 1000 
e 9774 14837 12 1000 
e 9774 6594 23 988 
e 9775 5162 25 994 
e 9775 10631 21 1000 
e 9775 6596 96 1000 
e 9776 9777 92 1000 
e 9777 9776 92 988 
e 9777 9640 22 1000 
e 9777 14679 104 981 
e 9778 9779 57 999 
e 9779 8379 8 998 
e 9779 9778 57 1000 
e 9779 2792 251 1000 
e 9780 8633 37 992 
e 9781 2793 39 979 
e 9782 9783 137 931 
e 9783 13949 16 1000 
e 9783 9782 137 1000 
e 9785 9654 72 989 
e 9786 9755 59 976 
e 9787 6118 67 1000 
e 9787 4510 108 971 
e 9788 5293 58 992 
e 9789 7493 49 1000 
e 9790 12939 103 1000 
e 9790 5156 105 1000 
e 9790 12942 21 985 
e 9791 11270 31 1000 
e 9792 16054 47 994 
e 9793 4456 30 1000 
e 9794 4475 42 1000 
e 9795 5485 25 1000 
e 9796 14292 8 1000 
e 9796 16130 79 1000 
e 9797 10096 90 964 
e 9797 2959 93 1000 
e 9797 2958 75 1000 
e 9798 7902 9 998 
e 9798 15601 123 1000 
e 9799 4820 99 1000 
e 9799 3370 92 1000 
e 9799 10295 157 831 
e 9800 9801 35 973 
e 9800 9802 66 990 
e 9801 9800 35 1000 
e 9802 3369 42 1000 
e 9803 3172 28 991 
e 9803 3054 24 998 
e 9804 15992 26 997 
e 9804 2977 93 1000 
e 9804 5541 278 932 
e 9805 10303 63 967 
e 9805 9806 103 1000 
e 9805 9807 161 1000 
e 9806 9805 103 947 
e 9807 10304 56 1000 
e 9807 9808 43 986 
e 9807 9805 161 903 
e 9808 9807 43 1000 
e 9809 5495 13 999 
e 9811 9293 68 991 
e 9811 1547 169 1000 
e 9812 12588 21 993 
e 9813 9814 150 953 
e 9814 12593 54 1000 
e 9814 5525 19 1000 
e 9814 9813 150 1000 
e 9815 12592 31 1000 
e 9815 5525 16 998 
e 9816 5308 140 1000 
e 9816 9854 82 969 
e 9817 9819 237 1000 
e 9818 16246 19 998 
e 9818 9822 11 1000 
e 9819 9820 13 1000 
e 9819 9818 80 1000 
e 9820 9822 70 1000 
e 9821 9822 11 1000 
e 9821 11934 76 997 
e 9822 9821 11 1000 
e 9822 9818 11 999 
e 9822 9537 199 978 
e 9823 14331 7 1000 
e 9824 8467 31 990 
e 9825 7256 11 998 
e 9825 9824 19 992 
e 9826 5701 27 970 
e 9827 12725 227 909 
e 9828 5871 134 1000 
e 9828 407 110 1000 
e 9828 9829 67 1000 
e 9829 9828 67 947 
e 9830 9831 43 996 
e 9831 2286 59 1000 
e 9831 9830 43 1000 
e 9832 9833 80 1000 
e 9833 9834 10 1000 
e 9833 9832 80 923 
e 9833 11365 124 1000 
e 9834 3917 17 1000 
e 9834 9833 10 995 
e 9834 15722 364 846 
e 9834 5501 122 983 
e 9835 2754 142 1000 
e 9835 2760 236 1000 
e 9836 9837 16 1000 
e 9836 8021 96 1000 
e 9836 3373 121 965 
e 9837 9838 130 1000 
e 9837 9836 16 989 
e 9838 9837 130 989 
e 9839 3124 38 1000 
e 9840 3311 293 1000 
e 9840 3322 97 917 
e 9840 3313 164 1000 
e 9841 8841 140 1000 
e 9842 3130 38 1000 
e 9843 3130 111 966 
e 9844 9845 21 1000 
e 9844 15189 14 1000 
e 9844 15407 33 1000 
e 9845 9844 21 990 
e 9846 8030 25 1000 
e 9847 8029 46 948 
e 9848 3766 172 915 
e 9848 5325 201 924 
e 9849 9850 22 1000 
e 9849 9315 70 989 
e 9849 3739 137 1000 
e 9850 9849 22 996 
e 9851 7360 8 1000 
e 9851 4426 243 899 
e 9852 9853 86 981 
e 9852 3522 105 991 
e 9853 4425 30 1000 
e 9853 9852 86 1000 
e 9854 9816 82 1000 
e 9855 11391 38 1000 
e 9856 2800 8 1000 
e 9857 991 58 994 
e 9858 10762 23 998 
e 9858 9857 121 1000 
e 9859 12479 65 996 
e 9860 1489 231 1000 
e 9861 263 11 1000 
e 9861 10512 9 999 
e 9861 11086 9 999 
e 9862 9027 62 1000 
e 9862 11660 212 1000 
e 9863 13230 40 985 
e 9863 8162 15 1000 
e 9863 8164 21 1000 
e 9864 3610 441 929 
e 9866 1407 93 1000 
e 9867 3998 21 996 
e 9868 14255 21 1000 
e 9869 4408 108 1000 
e 9870 15629 6 993 
e 9870 7009 78 1000 
e 9870 4668 57 1000 
e 9871 15629 4 1000 
e 9871 12711 40 954 
e 9872 6057 114 1000 
e 9873 5059 80 989 
e 9873 10357 25 1000 
e 9873 6617 20 1000 
e 9874 9875 125 883 
e 9874 5169 7 1000 
e 9874 7141 49 986 
e 9875 9874 125 1000 
e 9876 16469 79 971 
e 9876 4957 186 1000 
e 9876 9877 32 988 
e 9877 9876 32 1000 
e 9878 846 53 960 
e 9879 8753 12 1000 
e 9879 4733 47 1000 
e 9880 4725 18 1000 
e 9880 14592 35 996 
e 9881 4724 34 1000 
e 9882 4732 149 1000 
e 9883 6476 312 972 
e 9884 13259 17 998 
e 9885 11969 7 999 
e 9885 13386 75 1000 
e 9885 2244 163 997 
e 9886 9902 32 998 
e 9886 1560 30 1000 
e 9887 2850 39 979 
e 9888 9889 695 966 
e 9889 10447 435 995 
e 9889 9888 695 1000 
e 9890 9892 64 1000 
e 9891 9892 14 1000 
e 9892 9891 14 1000 
e 9892 9893 4 999 
e 9892 9890 64 1000 
e 9893 9892 4 1000 
e 9893 9891 104 1000 
e 9894 13681 12 1000 
e 9894 2266 15 1000 
e 9894 9893 10 1000 
e 9895 698 33 988 
e 9896 16457 2 1000 
e 9896 9897 41 999 
e 9897 519 8 1000 
e 9897 9898 49 1000 
e 9897 16460 72 997 
e 9897 9896 41 1000 
e 9898 9897 49 968 
e 9899 1461 32 1000 
e 9900 9901 35 985 
e 9900 9901 204 985 
e 9900 8570 52 1000 
e 9901 9900 35 1000 
e 9901 2387 87 957 
e 9902 1261 78 948 
e 9902 9886 32 1000 
e 9902 11707 38 1000 
e 9903 9975 30 1000 
e 9903 9904 106 989 
e 9904 9903 106 1000 
e 9904 14619 45 1000 
e 9905 8186 293 1000 
e 9906 11787 15 991 
e 9906 12860 6 997 
e 9906 10489 13 1000 
e 9907 4934 6 999 
e 9907 9908 42 1000 
e 9908 9907 42 990 
e 9908 11110 241 1000 
e 9909 9927 407 1000 
e 9909 6425 25 994 
e 9910 6396 67 982 
e 9910 5290 19 988 
e 9910 13112 71 1000 
e 9911 7388 7 999 
e 9911 2639 125 1000 
e 9912 9914 62 1000 
e 9913 14010 27 1000 
e 9914 9912 62 993 
e 9914 9916 10 999 
e 9914 10998 129 993 
e 9914 14010 85 1000 
e 9915 3351 11 1000 
e 9915 9916 83 994 
e 9915 14010 12 998 
e 9916 9915 83 1000 
e 9916 10049 129 994 
e 9916 9914 10 1000 
e 9917 3655 43 1000 
e 9918 12786 76 973 
e 9919 1265 74 1000 
e 9919 10264 202 828 
e 9919 12759 36 1000 
e 9920 1484 8 1000 
e 9920 1577 439 544 
e 9921 1484 16 990 
e 9921 2655 15 1000 
e 9922 10265 108 1000 
e 9923 10618 58 1000 
e 9924 1573 54 1000 
e 9925 6788 13 995 
e 9925 12238 100 1000 
e 9925 15859 112 1000 
e 9925 11424 389 979 
e 9926 13873 5 1000 
e 9926 11624 14 998 
e 9926 15625 196 1000 
e 9926 15859 141 986 
e 9927 15625 7 999 
e 9927 10697 9 1000 
e 9927 9909 407 963 
e 9927 12191 28 993 
e 9928 8428 52 1000 
e 9929 183 69 1000 
e 9930 2305 33 1000 
e 9930 7028 22 1000 
e 9930 11368 44 1000 
e 9931 5487 56 976 
e 9931 5233 7 1000 
e 9932 15033 137 1000 
e 9932 11769 18 1000 
e 9932 12929 69 1000 
e 9933 9821 139 1000 
e 9933 9821 119 1000 
e 9934 15687 26 999 
e 9934 9935 114 989 
e 9934 982 10 1000 
e 9934 937 120 989 
e 9935 9934 114 1000 
e 9935 1630 10 1000 
e 9935 1627 23 1000 
e 9935 1629 48 1000 
e 9936 813 151 1000 
e 9936 7168 289 1000 
e 9936 9937 65 1000 
e 9937 9938 17 999 
e 9937 9936 65 999 
e 9938 9937 17 1000 
e 9939 15059 11 1000 
e 9939 10528 10 1000 
e 9940 9941 40 1000 
e 9940 9660 158 882 
e 9940 10523 13 992 
e 9941 9940 40 988 
e 9942 9953 168 979 
e 9942 5856 31 1000 
e 9943 9953 38 1000 
e 9943 4973 133 969 
e 9943 9946 33 1000 
e 9944 9948 6 1000 
e 9945 11438 7 999 
e 9945 12395 77 1000 
e 9946 9948 9 1000 
e 9946 9943 33 970 
e 9946 5852 42 1000 
e 9947 5854 10 1000 
e 9947 9946 18 994 
e 9948 9946 9 997 
e 9948 9944 6 998 
e 9949 5736 10 998 
e 9949 5735 25 1000 
e 9950 9951 7 1000 
e 9950 10535 46 1000 
e 9951 9950 7 1000 
e 9951 10531 26 1000 
e 9951 2291 47 1000 
e 9952 9659 130 932 
e 9953 9943 38 997 
e 9953 9942 168 1000 
e 9954 3519 83 1000 
e 9954 9970 49 1000 
e 9955 3803 25 1000 
e 9955 3801 108 979 
e 9956 3520 59 989 
e 9956 9978 114 979 
e 9957 3785 9 1000 
e 9957 2001 85 998 
e 9957 15053 135 1000 
e 9958 9959 56 1000 
e 9959 12156 26 1000 
e 9959 15496 74 995 
e 9959 9958 56 989 
e 9960 9963 118 982 
e 9960 3539 25 1000 
e 9960 4628 48 992 
e 9961 3552 48 1000 
e 9961 3614 108 1000 
e 9962 4628 84 1000 
e 9963 9960 118 1000 
e 9964 9977 70 989 
e 9964 11038 29 997 
e 9965 9388 71 973 
e 9965 9318 59 1000 
e 9966 9317 44 982 
e 9967 4406 87 1000 
e 9967 9317 358 967 
e 9967 12999 101 1000 
e 9968 3519 47 981 
e 9969 3803 13 994 
e 9969 9971 147 1000 
e 9970 9954 49 981 
e 9970 5069 100 1000 
e 9971 9972 54 1000 
e 9971 9969 147 949 
e 9972 9971 54 964 
e 9972 3588 78 1000 
e 9973 4635 69 1000 
e 9974 3611 11 998 
e 9974 14618 118 1000 
